contestID,contestName,division,name,points,problemID,startTimeSeconds,tags,type
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,Ball Game,,A,1291536000,"[brute force, implementation]",PROGRAMMING
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,T-shirts from Sponsor,,B,1291536000,[implementation],PROGRAMMING
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,Hamsters and Tigers,,C,1291536000,[two pointers],PROGRAMMING
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,Parking Lot,,D,1291536000,"[data structures, implementation]",PROGRAMMING
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,Comb,,E,1291536000,"[data structures, dp]",PROGRAMMING
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,Hercule Poirot Problem,,F,1291536000,"[dsu, graphs]",PROGRAMMING
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),12,Emperor's Problem,,G,1291536000,[geometry],PROGRAMMING
47,Codeforces Beta Round #44 (Div. 2),2,Triangular numbers,500,A,1291737600,"[brute force, math]",PROGRAMMING
47,Codeforces Beta Round #44 (Div. 2),2,Coins,1000,B,1291737600,[implementation],PROGRAMMING
47,Codeforces Beta Round #44 (Div. 2),2,Crossword,1500,C,1291737600,[implementation],PROGRAMMING
47,Codeforces Beta Round #44 (Div. 2),2,Safe,2000,D,1291737600,[brute force],PROGRAMMING
47,Codeforces Beta Round #44 (Div. 2),2,Cannon,2500,E,1291737600,"[data structures, geometry, sortings]",PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Rock-paper-scissors,,A,1292140800,"[implementation, schedules]",PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Land Lot,,B,1292140800,"[brute force, implementation]",PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,The Race,,C,1292140800,[math],PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Permutations,,D,1292140800,[greedy],PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Ivan the Fool VS Gorynych the Dragon,,E,1292140800,"[dp, games, graphs]",PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Snow sellers,,F,1292140800,"[greedy, sortings]",PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Galaxy Union,,G,1292140800,"[dp, trees, two pointers]",PROGRAMMING
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),12,Black and White,,H,1292140800,[constructive algorithms],PROGRAMMING
49,Codeforces Beta Round #46 (Div. 2),2,Sleuth,500,A,1292601600,[implementation],PROGRAMMING
49,Codeforces Beta Round #46 (Div. 2),2,Sum,1000,B,1292601600,[math],PROGRAMMING
49,Codeforces Beta Round #46 (Div. 2),2,Disposition,1500,C,1292601600,"[constructive algorithms, math]",PROGRAMMING
49,Codeforces Beta Round #46 (Div. 2),2,Game,2000,D,1292601600,"[brute force, dp, implementation]",PROGRAMMING
49,Codeforces Beta Round #46 (Div. 2),2,Common ancestor,2500,E,1292601600,[dp],PROGRAMMING
50,Codeforces Beta Round #47,12,Domino piling,500,A,1292862000,"[greedy, math]",PROGRAMMING
50,Codeforces Beta Round #47,12,Choosing Symbol Pairs,1000,B,1292862000,[strings],PROGRAMMING
50,Codeforces Beta Round #47,12,Happy Farm 5,1500,C,1292862000,[geometry],PROGRAMMING
50,Codeforces Beta Round #47,12,Bombing,2000,D,1292862000,"[binary search, dp, probabilities]",PROGRAMMING
50,Codeforces Beta Round #47,12,Square Equation Roots,2500,E,1292862000,[math],PROGRAMMING
51,Codeforces Beta Round #48,12,Cheaterius's Problem,500,A,1293552000,[implementation],PROGRAMMING
51,Codeforces Beta Round #48,12,bHTML Tables Analisys,1000,B,1293552000,[expression parsing],PROGRAMMING
51,Codeforces Beta Round #48,12,Three Base Stations,1500,C,1293552000,"[binary search, greedy]",PROGRAMMING
51,Codeforces Beta Round #48,12,Geometrical problem,2000,D,1293552000,[implementation],PROGRAMMING
51,Codeforces Beta Round #48,12,Pentagon,2500,E,1293552000,"[combinatorics, graphs, matrices]",PROGRAMMING
51,Codeforces Beta Round #48,12,Caterpillar,3000,F,1293552000,"[dfs and similar, dp, graphs, trees]",PROGRAMMING
52,Codeforces Testing Round #1,12,123-sequence,500,A,1294160400,[implementation],PROGRAMMING
52,Codeforces Testing Round #1,12,Right Triangles,1000,B,1294160400,[combinatorics],PROGRAMMING
52,Codeforces Testing Round #1,12,Circular RMQ,1500,C,1294160400,[data structures],PROGRAMMING
53,Codeforces Beta Round #49 (Div. 2),2,Autocomplete,500,A,1294329600,[implementation],PROGRAMMING
53,Codeforces Beta Round #49 (Div. 2),2,Blog Photo,1000,B,1294329600,"[binary search, implementation]",PROGRAMMING
53,Codeforces Beta Round #49 (Div. 2),2,Little Frog,1500,C,1294329600,[constructive algorithms],PROGRAMMING
53,Codeforces Beta Round #49 (Div. 2),2,Physical Education,2000,D,1294329600,[sortings],PROGRAMMING
53,Codeforces Beta Round #49 (Div. 2),2,Dead Ends,2500,E,1294329600,"[bitmasks, dp]",PROGRAMMING
54,Codeforces Beta Round #50,12,Presents,500,A,1294733700,[implementation],PROGRAMMING
54,Codeforces Beta Round #50,12,Cutting Jigsaw Puzzle,1000,B,1294733700,"[hashing, implementation]",PROGRAMMING
54,Codeforces Beta Round #50,12,First Digit Law,1500,C,1294733700,"[dp, math, probabilities]",PROGRAMMING
54,Codeforces Beta Round #50,12,Writing a Song,2000,D,1294733700,"[brute force, dp]",PROGRAMMING
54,Codeforces Beta Round #50,12,Vacuum Сleaner,2500,E,1294733700,[geometry],PROGRAMMING
55,Codeforces Beta Round #51,12,Flea travel,500,A,1294992000,"[implementation, math]",PROGRAMMING
55,Codeforces Beta Round #51,12,Smallest number,1000,B,1294992000,[brute force],PROGRAMMING
55,Codeforces Beta Round #51,12,Pie or die,1500,C,1294992000,[games],PROGRAMMING
55,Codeforces Beta Round #51,12,Beautiful numbers,2000,D,1294992000,"[dp, number theory]",PROGRAMMING
55,Codeforces Beta Round #51,12,Very simple problem,2500,E,1294992000,"[geometry, two pointers]",PROGRAMMING
56,Codeforces Beta Round #52 (Div. 2),2,Bar,500,A,1295626200,[implementation],PROGRAMMING
56,Codeforces Beta Round #52 (Div. 2),2,Spoilt Permutation,1000,B,1295626200,[implementation],PROGRAMMING
56,Codeforces Beta Round #52 (Div. 2),2,Corporation Mail,1500,C,1295626200,"[data structures, expression parsing, implementation]",PROGRAMMING
56,Codeforces Beta Round #52 (Div. 2),2,Changing a String,2000,D,1295626200,[dp],PROGRAMMING
56,Codeforces Beta Round #52 (Div. 2),2,Domino Principle,2500,E,1295626200,"[binary search, data structures, sortings]",PROGRAMMING
57,Codeforces Beta Round #53,12,Square Earth?,500,A,1295971200,"[dfs and similar, greedy, implementation]",PROGRAMMING
57,Codeforces Beta Round #53,12,Martian Architecture,1000,B,1295971200,[implementation],PROGRAMMING
57,Codeforces Beta Round #53,12,Array,1500,C,1295971200,"[combinatorics, math]",PROGRAMMING
57,Codeforces Beta Round #53,12,Journey,2000,D,1295971200,"[dp, math]",PROGRAMMING
57,Codeforces Beta Round #53,12,Chess,2500,E,1295971200,"[math, shortest paths]",PROGRAMMING
58,Codeforces Beta Round #54 (Div. 2),2,Chat room,500,A,1296489600,"[greedy, strings]",PROGRAMMING
58,Codeforces Beta Round #54 (Div. 2),2,Coins,1000,B,1296489600,[greedy],PROGRAMMING
58,Codeforces Beta Round #54 (Div. 2),2,Trees,1500,C,1296489600,[brute force],PROGRAMMING
58,Codeforces Beta Round #54 (Div. 2),2,Calendar,2000,D,1296489600,"[greedy, strings]",PROGRAMMING
58,Codeforces Beta Round #54 (Div. 2),2,Expression,2500,E,1296489600,[dp],PROGRAMMING
59,Codeforces Beta Round #55 (Div. 2),2,Word,500,A,1297440000,"[implementation, strings]",PROGRAMMING
59,Codeforces Beta Round #55 (Div. 2),2,Fortune Telling,1000,B,1297440000,"[implementation, number theory]",PROGRAMMING
59,Codeforces Beta Round #55 (Div. 2),2,Title,1500,C,1297440000,[expression parsing],PROGRAMMING
59,Codeforces Beta Round #55 (Div. 2),2,Team Arrangement,2000,D,1297440000,"[constructive algorithms, greedy, implementation]",PROGRAMMING
59,Codeforces Beta Round #55 (Div. 2),2,Shortest Path,2500,E,1297440000,"[graphs, shortest paths]",PROGRAMMING
60,Codeforces Beta Round #56,12,Where Are My Flakes?,500,A,1298131200,"[implementation, two pointers]",PROGRAMMING
60,Codeforces Beta Round #56,12,Serial Time!,1000,B,1298131200,"[dfs and similar, dsu]",PROGRAMMING
60,Codeforces Beta Round #56,12,Mushroom Strife,1500,C,1298131200,"[brute force, dfs and similar]",PROGRAMMING
60,Codeforces Beta Round #56,12,Savior,2000,D,1298131200,"[brute force, dsu, math]",PROGRAMMING
60,Codeforces Beta Round #56,12,Mushroom Gnomes,2500,E,1298131200,"[math, matrices]",PROGRAMMING
61,Codeforces Beta Round #57 (Div. 2),2,Ultra-Fast Mathematician,500,A,1298390400,[implementation],PROGRAMMING
61,Codeforces Beta Round #57 (Div. 2),2,Hard Work,1000,B,1298390400,[strings],PROGRAMMING
61,Codeforces Beta Round #57 (Div. 2),2,Capture Valerian,1500,C,1298390400,[math],PROGRAMMING
61,Codeforces Beta Round #57 (Div. 2),2,Eternal Victory,2000,D,1298390400,"[dfs and similar, graphs, greedy, shortest paths, trees]",PROGRAMMING
61,Codeforces Beta Round #57 (Div. 2),2,Enemy is weak,2500,E,1298390400,"[data structures, trees]",PROGRAMMING
62,Codeforces Beta Round #58,12,A Student's Dream,500,A,1298649600,"[greedy, math]",PROGRAMMING
62,Codeforces Beta Round #58,12,Tyndex.Brome,1000,B,1298649600,"[binary search, implementation]",PROGRAMMING
62,Codeforces Beta Round #58,12,Inquisition,1500,C,1298649600,"[geometry, implementation, sortings]",PROGRAMMING
62,Codeforces Beta Round #58,12,Wormhouse,2000,D,1298649600,"[dfs and similar, graphs]",PROGRAMMING
62,Codeforces Beta Round #58,12,World Evil,2500,E,1298649600,"[dp, flows]",PROGRAMMING
63,Codeforces Beta Round #59 (Div. 2),2,Sinking Ship,500,A,1298908800,"[implementation, sortings, strings]",PROGRAMMING
63,Codeforces Beta Round #59 (Div. 2),2,Settlers' Training,1000,B,1298908800,[implementation],PROGRAMMING
63,Codeforces Beta Round #59 (Div. 2),2,Bulls and Cows,1500,C,1298908800,"[brute force, implementation]",PROGRAMMING
63,Codeforces Beta Round #59 (Div. 2),2,Dividing Island,2000,D,1298908800,[constructive algorithms],PROGRAMMING
63,Codeforces Beta Round #59 (Div. 2),2,Sweets Game,2500,E,1298908800,"[bitmasks, dfs and similar, dp, games, implementation]",PROGRAMMING
64,Unknown Language Round #1,12,Factorial,,A,1298304000,"[*special, implementation]",PROGRAMMING
64,Unknown Language Round #1,12,Expression,,B,1298304000,"[*special, expression parsing]",PROGRAMMING
64,Unknown Language Round #1,12,Table,,C,1298304000,"[*special, greedy, implementation, math]",PROGRAMMING
64,Unknown Language Round #1,12,Presents,,D,1298304000,"[*special, greedy]",PROGRAMMING
64,Unknown Language Round #1,12,Prime Segment,,E,1298304000,"[*special, brute force]",PROGRAMMING
64,Unknown Language Round #1,12,Domain,,F,1298304000,"[*special, expression parsing]",PROGRAMMING
64,Unknown Language Round #1,12,Path Canonization,,G,1298304000,[*special],PROGRAMMING
64,Unknown Language Round #1,12,Table Bowling,,H,1298304000,"[*special, sortings]",PROGRAMMING
64,Unknown Language Round #1,12,Sort the Table,,I,1298304000,"[*special, sortings]",PROGRAMMING
65,Codeforces Beta Round #60,12,Harry Potter and Three Spells,500,A,1299340800,"[implementation, math]",PROGRAMMING
65,Codeforces Beta Round #60,12,Harry Potter and the History of Magic,1000,B,1299340800,"[brute force, greedy, implementation]",PROGRAMMING
65,Codeforces Beta Round #60,12,Harry Potter and the Golden Snitch,1500,C,1299340800,"[binary search, geometry]",PROGRAMMING
65,Codeforces Beta Round #60,12,Harry Potter and the Sorting Hat,2000,D,1299340800,"[brute force, dfs and similar, hashing]",PROGRAMMING
65,Codeforces Beta Round #60,12,Harry Potter and Moving Staircases,2500,E,1299340800,"[dfs and similar, implementation]",PROGRAMMING
66,Codeforces Beta Round #61 (Div. 2),2,Petya and Java,500,A,1299513600,"[implementation, strings]",PROGRAMMING
66,Codeforces Beta Round #61 (Div. 2),2,Petya and Countryside,1000,B,1299513600,"[brute force, implementation]",PROGRAMMING
66,Codeforces Beta Round #61 (Div. 2),2,Petya and File System,1500,C,1299513600,"[data structures, implementation]",PROGRAMMING
66,Codeforces Beta Round #61 (Div. 2),2,Petya and His Friends,2000,D,1299513600,"[constructive algorithms, math, number theory]",PROGRAMMING
66,Codeforces Beta Round #61 (Div. 2),2,Petya and Post,2500,E,1299513600,"[data structures, dp]",PROGRAMMING
67,Manthan 2011,12,Partial Teacher,500,A,1300033800,"[dp, graphs, greedy, implementation]",PROGRAMMING
67,Manthan 2011,12,Restoration of the Permutation,1000,B,1300033800,[greedy],PROGRAMMING
67,Manthan 2011,12,Sequence of Balls,1500,C,1300033800,[dp],PROGRAMMING
67,Manthan 2011,12,Optical Experiment,2000,D,1300033800,"[binary search, data structures, dp]",PROGRAMMING
67,Manthan 2011,12,Save the City!,2500,E,1300033800,[geometry],PROGRAMMING
68,Codeforces Beta Round #62,12,Irrational problem,500,A,1300464000,"[implementation, number theory]",PROGRAMMING
68,Codeforces Beta Round #62,12,Energy exchange,1000,B,1300464000,[binary search],PROGRAMMING
68,Codeforces Beta Round #62,12,Synchrophasotron,1500,C,1300464000,[brute force],PROGRAMMING
68,Codeforces Beta Round #62,12,Half-decay tree,2000,D,1300464000,"[data structures, divide and conquer, dp, probabilities]",PROGRAMMING
68,Codeforces Beta Round #62,12,Contact,2500,E,1300464000,[geometry],PROGRAMMING
69,Codeforces Beta Round #63 (Div. 2),2,Young Physicist,500,A,1300809600,"[implementation, math]",PROGRAMMING
69,Codeforces Beta Round #63 (Div. 2),2,Bets,1000,B,1300809600,"[greedy, implementation]",PROGRAMMING
69,Codeforces Beta Round #63 (Div. 2),2,Game,1500,C,1300809600,[implementation],PROGRAMMING
69,Codeforces Beta Round #63 (Div. 2),2,Dot,2000,D,1300809600,"[dp, games]",PROGRAMMING
69,Codeforces Beta Round #63 (Div. 2),2,Subsegments,2500,E,1300809600,"[data structures, implementation]",PROGRAMMING
70,Codeforces Beta Round #64,12,Cookies,500,A,1301155200,[math],PROGRAMMING
70,Codeforces Beta Round #64,12,Text Messaging,1000,B,1301155200,"[expression parsing, greedy, strings]",PROGRAMMING
70,Codeforces Beta Round #64,12,Lucky Tickets,1500,C,1301155200,"[binary search, data structures, sortings, two pointers]",PROGRAMMING
70,Codeforces Beta Round #64,12,Professor's task,2000,D,1301155200,"[data structures, geometry]",PROGRAMMING
70,Codeforces Beta Round #64,12,Information Reform,2500,E,1301155200,"[dp, implementation, trees]",PROGRAMMING
71,Codeforces Beta Round #65 (Div. 2),2,Way Too Long Words,500,A,1301410800,[strings],PROGRAMMING
71,Codeforces Beta Round #65 (Div. 2),2,Progress Bar,1000,B,1301410800,"[implementation, math]",PROGRAMMING
71,Codeforces Beta Round #65 (Div. 2),2,Round Table Knights,1500,C,1301410800,"[dp, math, number theory]",PROGRAMMING
71,Codeforces Beta Round #65 (Div. 2),2,Solitaire,2000,D,1301410800,"[brute force, implementation]",PROGRAMMING
71,Codeforces Beta Round #65 (Div. 2),2,Nuclear Fusion,2500,E,1301410800,"[bitmasks, dp]",PROGRAMMING
72,Unknown Language Round #2,12,"Goshtasp, Vishtasp and Eidi",,A,1300637400,"[*special, greedy, math]",PROGRAMMING
72,Unknown Language Round #2,12,INI-file,,B,1300637400,"[*special, implementation]",PROGRAMMING
72,Unknown Language Round #2,12,Extraordinarily Nice Numbers,,C,1300637400,"[*special, math]",PROGRAMMING
72,Unknown Language Round #2,12,Perse-script,,D,1300637400,"[*special, expression parsing]",PROGRAMMING
72,Unknown Language Round #2,12,Ali goes shopping,,E,1300637400,"[*special, brute force, strings]",PROGRAMMING
72,Unknown Language Round #2,12,Oil,,F,1300637400,"[*special, greedy, math]",PROGRAMMING
72,Unknown Language Round #2,12,Fibonacci army,,G,1300637400,"[*special, dp]",PROGRAMMING
72,Unknown Language Round #2,12,Reverse It!,,H,1300637400,"[*special, implementation]",PROGRAMMING
72,Unknown Language Round #2,12,Goofy Numbers,,I,1300637400,"[*special, implementation]",PROGRAMMING
73,Codeforces Beta Round #66,12,The Elder Trolls IV: Oblivon,500,A,1302422400,"[greedy, math]",PROGRAMMING
73,Codeforces Beta Round #66,12,Need For Brake,1000,B,1302422400,"[binary search, greedy, sortings]",PROGRAMMING
73,Codeforces Beta Round #66,12,LionAge II,1000,C,1302422400,[dp],PROGRAMMING
73,Codeforces Beta Round #66,12,FreeDiv,1500,D,1302422400,"[dfs and similar, graphs, greedy]",PROGRAMMING
73,Codeforces Beta Round #66,12,Morrowindows,1500,E,1302422400,"[math, number theory]",PROGRAMMING
73,Codeforces Beta Round #66,12,Plane of Tanks,2000,F,1302422400,"[brute force, geometry]",PROGRAMMING
74,Codeforces Beta Round #68,12,Room Leader,500,A,1302879600,[implementation],PROGRAMMING
74,Codeforces Beta Round #68,12,Train,1000,B,1302879600,"[dp, games, greedy]",PROGRAMMING
74,Codeforces Beta Round #68,12,Chessboard Billiard,1500,C,1302879600,"[dfs and similar, dsu, graphs, number theory]",PROGRAMMING
74,Codeforces Beta Round #68,12,Hanger,2000,D,1302879600,[data structures],PROGRAMMING
74,Codeforces Beta Round #68,12,Shift It!,2500,E,1302879600,[constructive algorithms],PROGRAMMING
75,Codeforces Beta Round #67 (Div. 2),2,Life Without Zeros,500,A,1302706800,[implementation],PROGRAMMING
75,Codeforces Beta Round #67 (Div. 2),2,Facetook Priority Wall,1000,B,1302706800,"[expression parsing, implementation, strings]",PROGRAMMING
75,Codeforces Beta Round #67 (Div. 2),2,Modified GCD,1500,C,1302706800,"[binary search, number theory]",PROGRAMMING
75,Codeforces Beta Round #67 (Div. 2),2,Big Maximum Sum,2000,D,1302706800,"[data structures, dp, greedy, implementation, math, trees]",PROGRAMMING
75,Codeforces Beta Round #67 (Div. 2),2,Ship's Shortest Path,2500,E,1302706800,"[geometry, shortest paths]",PROGRAMMING
76,All-Ukrainian School Olympiad in Informatics,12,Gift,,A,1302609600,"[dsu, graphs, sortings, trees]",PROGRAMMING
76,All-Ukrainian School Olympiad in Informatics,12,Mice,,B,1302609600,"[greedy, two pointers]",PROGRAMMING
76,All-Ukrainian School Olympiad in Informatics,12,Mutation,,C,1302609600,"[bitmasks, dp, math]",PROGRAMMING
